t_s,pos,raw_speed,decoded_speed,load,voltage,temp,status,moving
1.329782,3670,0,0,24,120,33,0,0
1.332894,3670,0,0,24,120,33,0,0
1.335769,3670,0,0,24,119,33,0,0
1.338784,3670,0,0,24,119,33,0,0
1.341779,3670,0,0,24,120,33,0,0
1.344766,3670,0,0,24,120,33,0,0
1.347760,3670,0,0,24,120,33,0,0
1.350835,3670,0,0,24,120,33,0,0
1.353887,3670,0,0,24,120,33,0,0
1.357877,3670,0,0,24,120,33,0,0
1.361891,3670,0,0,24,120,33,0,0
1.365833,3670,0,0,24,120,33,0,0
1.368920,3670,0,0,24,120,33,0,0
1.372883,3670,0,0,24,120,33,0,0
1.376793,3670,0,0,24,120,33,0,0
1.379775,3670,0,0,24,120,33,0,0
1.382793,3670,0,0,24,120,33,0,0
1.385791,3670,0,0,24,119,33,0,0
1.388789,3670,0,0,24,120,33,0,0
1.391783,3670,0,0,24,120,33,0,0
1.394766,3670,0,0,24,120,33,0,0
1.397764,3670,0,0,24,120,33,0,0
1.400820,3670,0,0,24,119,33,0,0
1.403914,3670,0,0,24,119,33,0,0
1.407884,3670,0,0,24,120,33,0,0
1.411854,3670,0,0,24,120,33,0,0
1.414798,3670,0,0,24,120,33,0,0
1.417807,3670,0,0,24,120,33,0,0
1.420791,3670,0,0,24,120,33,0,0
1.423790,3670,0,0,24,119,33,0,0
1.426773,3670,0,0,24,120,33,0,0
1.429774,3670,0,0,24,120,33,0,0
1.432792,3670,0,0,24,120,33,0,0
1.435777,3670,0,0,24,120,33,0,0
1.438790,3670,0,0,24,120,33,0,0
1.441769,3670,0,0,24,119,33,0,0
1.444769,3670,0,0,24,120,33,0,0
1.447902,3670,0,0,24,120,33,0,0
1.451913,3670,0,0,24,120,33,0,0
1.455816,3670,0,0,24,120,33,0,0
1.458787,3670,0,0,24,120,33,0,0
1.461774,3670,0,0,24,120,33,0,0
1.464810,3670,0,0,24,119,33,0,0
1.467771,3670,0,0,24,119,33,0,0
1.470778,3670,0,0,24,120,33,0,0
1.473794,3670,0,0,24,120,33,0,0
1.476774,3670,0,0,24,119,33,0,0
1.479767,3670,0,0,24,120,33,0,0
1.482852,3670,0,0,24,120,33,0,0
1.485924,3670,0,0,24,119,33,0,0
1.489883,3670,0,0,24,120,33,0,0
1.493795,3670,0,0,24,120,33,0,0
1.496795,3670,0,0,24,120,33,0,0
1.499799,3670,0,0,24,120,33,0,0
1.502774,3670,0,0,24,120,33,0,0
1.505795,3670,0,0,24,120,33,0,0
1.508776,3670,0,0,24,120,33,0,0
1.511774,3670,0,0,24,120,33,0,0
1.514773,3670,0,0,24,120,33,0,0
1.517769,3670,0,0,24,120,33,0,0
1.520924,3670,0,0,24,120,33,0,0
1.524892,3670,0,0,24,120,33,0,0
1.528802,3670,0,0,24,120,33,0,0
1.531791,3670,0,0,24,119,33,0,0
1.534816,3670,0,0,24,120,33,0,0
1.537775,3670,0,0,24,120,33,0,0
1.540797,3670,0,0,24,120,33,0,0
1.543777,3670,0,0,24,120,33,0,0
1.546770,3670,0,0,24,120,33,0,0
1.549817,3670,0,0,24,120,33,0,0
1.552903,3670,0,0,24,120,33,0,0
1.556128,3670,0,0,24,120,33,0,0
1.559968,3670,0,0,24,119,33,0,0
1.563908,3670,0,0,24,120,33,0,0
1.567901,3670,0,0,24,120,33,0,0
1.571036,3670,0,0,24,120,33,0,0
1.574806,3670,0,0,24,120,33,0,0
1.577776,3670,0,0,24,120,33,0,0
1.580775,3670,0,0,24,120,33,0,0
1.583796,3670,0,0,24,120,33,0,0
1.586783,3670,0,0,24,120,33,0,0
1.589802,3670,0,0,24,120,33,0,0
1.592825,3670,0,0,24,120,33,0,0
1.595938,3670,0,0,24,120,33,0,0
1.599904,3670,0,0,24,120,33,0,0
1.603806,3670,0,0,24,119,33,0,0
1.606845,3670,0,0,24,120,33,0,0
1.609781,3670,0,0,24,120,33,0,0
1.612777,3670,0,0,24,120,33,0,0
1.615821,3670,0,0,24,120,33,0,0
1.618790,3670,0,0,24,120,33,0,0
1.621862,3670,0,0,24,120,33,0,0
1.624786,3670,0,0,24,120,33,0,0
1.627778,3670,0,0,24,119,33,0,0
1.630910,3670,0,0,24,120,33,0,0
1.634969,3670,0,0,24,120,33,0,0
1.638315,3670,0,0,24,120,33,0,0
1.641817,3670,0,0,24,120,33,0,0
1.644800,3670,0,0,24,120,33,0,0
1.647784,3670,0,0,24,120,33,0,0
1.650782,3670,0,0,24,120,33,0,0
1.653785,3670,0,0,24,119,33,0,0
1.656809,3670,0,0,24,120,33,0,0
1.659785,3670,0,0,24,120,33,0,0
1.662780,3670,0,0,24,120,33,0,0
1.666318,3670,0,0,24,120,33,0,0
1.669944,3670,0,0,24,120,33,0,0
1.673849,3670,0,0,24,120,33,0,0
1.676839,3670,0,0,24,120,33,0,0
1.679793,3670,0,0,24,120,33,0,0
1.682796,3670,0,0,24,119,33,0,0
1.685783,3670,0,0,24,120,33,0,0
1.688868,3670,0,0,24,119,33,0,0
1.691790,3670,0,0,24,120,33,0,0
1.694783,3670,0,0,24,120,33,0,0
1.697848,3670,0,0,24,120,33,0,0
1.700870,3670,0,0,24,120,33,0,0
1.703926,3670,0,0,24,120,33,0,0
1.707921,3670,0,0,24,119,33,0,0
1.711073,3670,0,0,24,119,33,0,0
1.714832,3670,0,0,24,120,33,0,0
1.718403,3670,0,0,24,119,33,0,0
1.721797,3670,0,0,24,120,33,0,0
1.724827,3670,0,0,24,119,33,0,0
1.727809,3670,0,0,24,119,33,0,0
1.730825,3670,0,0,24,120,33,0,0
1.733801,3670,0,0,24,120,33,0,0
1.736787,3670,0,0,24,120,33,0,0
1.739850,3670,0,0,24,120,33,0,0
1.742877,3670,0,0,24,120,33,0,0
1.745826,3670,0,0,24,120,33,0,0
1.748790,3670,0,0,24,120,33,0,0
1.751955,3670,0,0,24,120,33,0,0
1.755929,3670,0,0,24,120,33,0,0
1.759898,3670,0,0,24,119,33,0,0
1.762997,3670,0,0,24,120,33,0,0
1.766868,3670,0,0,24,119,33,0,0
1.769791,3670,0,0,24,120,33,0,0
1.772817,3670,0,0,24,120,33,0,0
1.775790,3670,0,0,24,120,33,0,0
1.778875,3670,0,0,24,120,33,0,0
1.781884,3670,0,0,24,120,33,0,0
1.784823,3670,0,0,24,120,33,0,0
1.787811,3670,0,0,24,119,33,0,0
1.790841,3670,0,0,24,120,33,0,0
1.793791,3670,0,0,24,120,33,0,0
1.796803,3670,0,0,24,120,33,0,0
1.799801,3670,0,0,24,120,33,0,0
1.802791,3670,0,0,24,120,33,0,0
1.805817,3670,0,0,24,120,33,0,0
1.808799,3670,0,0,24,120,33,0,0
1.811822,3670,0,0,24,119,33,0,0
1.814870,3670,0,0,24,120,33,0,0
1.817921,3670,0,0,24,120,33,0,0
1.821855,3670,0,0,24,120,33,0,0
1.824839,3670,0,0,24,120,33,0,0
1.827817,3670,0,0,24,120,33,0,0
1.830810,3670,0,0,24,120,33,0,0
1.833798,3670,0,0,24,120,33,0,0
1.836840,3670,0,0,24,120,33,0,0
1.839817,3670,0,0,24,120,33,0,0
1.842795,3670,0,0,24,120,33,0,0
1.845789,3670,0,0,24,120,33,0,0
1.848790,3670,0,0,24,120,33,0,0
1.851790,3670,0,0,24,120,33,0,0
1.854865,3670,0,0,24,120,33,0,0
1.857842,3670,0,0,24,119,33,0,0
1.860913,3670,0,0,24,119,33,0,0
1.864909,3670,0,0,24,120,33,0,0
1.868889,3670,0,0,24,120,33,0,0
1.871832,3670,0,0,24,120,33,0,0
1.874836,3670,0,0,24,120,33,0,0
1.877802,3670,0,0,24,120,33,0,0
1.880794,3670,0,0,24,120,33,0,0
1.883816,3670,0,0,24,120,33,0,0
1.886798,3670,0,0,24,119,33,0,0
1.889820,3670,0,0,24,120,33,0,0
1.892807,3670,0,0,24,120,33,0,0
1.895907,3670,0,0,24,120,33,0,0
1.899938,3670,0,0,24,120,33,0,0
1.903822,3670,0,0,24,120,33,0,0
1.906849,3670,0,0,24,120,33,0,0
1.909825,3670,0,0,24,120,33,0,0
1.912796,3670,0,0,24,120,33,0,0
1.915810,3670,0,0,24,120,33,0,0
1.918805,3670,0,0,24,120,33,0,0
1.921844,3670,0,0,24,120,33,0,0
1.924799,3670,0,0,24,120,33,0,0
1.927795,3670,0,0,24,119,33,0,0
1.930835,3670,0,0,24,120,33,0,0
1.933958,3670,0,0,24,119,33,0,0
1.937923,3670,0,0,24,120,33,0,0
